index,link,body
481,https://ottogi.co.kr/product/product_view.asp?page=49&hcode=&mcode=&stxt=&orderby=BEST&idx=434,"1. 알덴테 식감이 살아있는 스파게티면!2. 파마산 치즈를 직접 갈아넣어 깊고 진한 치즈풍미!3. 신선한 생크림에 베이컨, 양파 등을 더한 풍부한 크림소스!"
482,https://ottogi.co.kr/product/product_view.asp?page=49&hcode=&mcode=&stxt=&orderby=BEST&idx=435,"1. 초고추장의 핵심은? 새콤한 맛! 오뚜기 발효식초로 정성스럽게 만들었습니다.2. 생선회뿐 아니라 각종 야채와도 어울리는!!3. 냉면, 쫄면, 회덮밥, 각종 무침요리에 사용"
483,https://ottogi.co.kr/product/product_view.asp?page=49&hcode=&mcode=&stxt=&orderby=BEST&idx=436,1. 큼직하게 썰은 국내산 생야채와 신선한 돈육을 고소한 춘장과 함께 200℃ 무쇠솥에 직접볶은 간짜장 소스2. 손으로 직접 늘려 만든 듯 쫄깃하고 부드러운 다가수숙성生중화면
484,https://ottogi.co.kr/product/product_view.asp?page=49&hcode=&mcode=&stxt=&orderby=BEST&idx=438,"1. 최적의 레시피와 양질의 재료로 맛을 살린 비빔장2. 비빔국수,비빔밥,각종 볶음,무침 요리에 사용"
485,https://ottogi.co.kr/product/product_view.asp?page=49&hcode=&mcode=&stxt=&orderby=BEST&idx=439,"1. 가쓰오부시 풍미의 담백하고 깔끔하게 맛을 낸 맑은 가쓰오부시 국물입니다. . 2. 오뚜기 가쓰오부시장국은 8배 농축 제품으로 장국1(45ml) : 물 7(315ml) 비율로 희석하여 드십시오.3. 전골/샤브샤브/어묵탕 요리에 육수,간장 대신 사용하면 좋습니다.  "
486,https://ottogi.co.kr/product/product_view.asp?page=49&hcode=&mcode=&stxt=&orderby=BEST&idx=440,좋은 참깨만을 골라 세 번 걸러 맛과 향이 뛰어날 뿐만 아니라 고소하고 깨끗한 100 % 순수 참기름입니다. 
487,https://ottogi.co.kr/product/product_view.asp?page=49&hcode=&mcode=&stxt=&orderby=BEST&idx=441,"1. 신선한 대두유와 엄선된 고추씨 기름 및 추출 오일을 사용하여 위생적으로 제조한 고급 향미유입니다. 2. 음식에 매콤, 달콤, 얼큰한 맛을 내므로 중식은 물론 한식 및 각종 요리에 다양하고 사용하여 음식의 맛을 잘 살려줍니다. "
488,https://ottogi.co.kr/product/product_view.asp?page=49&hcode=&mcode=&stxt=&orderby=BEST&idx=442,"1. 신선한 버터풍미로 100% 식물성 유지(원료유지 중)를 사용하였습니다.2. 빵에 발라먹는 용도 외 볶음밥, 야채 스프 등 볶음요리나 스프류 조리에 사용하거나 조리 후첨가하여 드시면 더욱 좋은 풍미를 느낄 수 있습니다."
489,https://ottogi.co.kr/product/product_view.asp?page=49&hcode=&mcode=&stxt=&orderby=BEST&idx=445,"1. 오뚜기 겨자분은 물에 잘 개어지고 매콤한 맛이 특징으로 요리의 맛을 더욱 돋구어 줍니다. 2. 냉, 온수 모두 잘 개어지고 톡 쏘는 매운 맛이 좋습니다.3. 겨자는 냉면, 해파리냉채, 양장피, 어묵, 햄 등의 요리에 사용하시면 더욱 좋습니다."
490,https://ottogi.co.kr/product/product_view.asp?page=50&hcode=&mcode=&stxt=&orderby=BEST&idx=1087,1. 7가지 국산 야채 100% 사용2. 100% 국산 돼지고기 사용3. 오뚜기 옛날당면 사용
491,https://ottogi.co.kr/product/product_view.asp?page=50&hcode=&mcode=&stxt=&orderby=BEST&idx=450,"1. 핫소스의 대명사인 타바스코페퍼소스는 잘익은 고추만을 선별하여 곡물, 식초, 소금 등을 첨가한 후 참나무 통에서 3년간 숙성시켰습니다. 2. 합성착색료나 보존료 등을 넣지 않은 자연 그대로의 순수맛을 자랑하는 타바스코페퍼소스는 피자, 스파게티, 스테이크 등 서양음식과 함께하면 보다 더 맛있는 요리를 즐기실 수 있습니다.3. 뿐만 아니라 우리 입맛에도 잘 맞아 삼계탕, 해물요리, 갈비찜, 고기철판구이 등 한국고유의 음식과도 잘 어울립니다."
492,https://ottogi.co.kr/product/product_view.asp?page=50&hcode=&mcode=&stxt=&orderby=BEST&idx=451,1. 오뚜기 스위트콘은 옥수수가 80%이상 함유되어 있으며 옥수수 수확 후 4~5시간 안에 제품화되므로 신선한 맛이 뛰어나고 한국인의 입맛에 맞게 생산된 제품입니다. 2. 샐러드용으로도 널리 활용되고 있으며 특히 198g과 340g제품은 원터치캔으로 사용이 더욱 편리합니다.
493,https://ottogi.co.kr/product/product_view.asp?page=50&hcode=&mcode=&stxt=&orderby=BEST&idx=452,"1. 기름양을 줄이고 각종 야채(양배추, 양파)원료와 표고버섯, 조개추출액를 첨가하여 담백하고 깔끔하면서도 고소합니다.2. 고소하면서도 깔끔하기 때문에 밥반찬, 찌개용, 샐러드, 샌드위치용 등 다양한 요리에 사용하기 좋습니다."
494,https://ottogi.co.kr/product/product_view.asp?page=50&hcode=&mcode=&stxt=&orderby=BEST&idx=453,"1. 고추와 마늘의 매콤한 맛과 향이 어우러져 있습니다. 2. 육류, 생선, 해물류의 볶음이나 조림 양념으로 사용하거나 튀김요리에 찍어먹는 소스로 사용하면 좋습니다."
495,https://ottogi.co.kr/product/product_view.asp?page=50&hcode=&mcode=&stxt=&orderby=BEST&idx=454,"1. 싱싱한 참치에 국산 양파, 당근 등의 야채와 우리 입맛에 맞는 매콤한 고추소스의 맛이 어우러진 참치입니다.2. 매콤한 고추소스 맛으로 밥반찬, 참치쌈, 술안주로도 손색이 없습니다."
496,https://ottogi.co.kr/product/product_view.asp?page=50&hcode=&mcode=&stxt=&orderby=BEST&idx=455,"1. 싱싱한 참치에 국산 양파, 당근 등 야채와 새콤달콤한 토마토 소스가 어우러져 담백하면서도 후레시합니다.2. 각종 야채가 듬뿍 들어있어 야채향이 풍부하며 고단백식품인 참치가 어우러져 밥반찬, 어린이 영양간식으로 좋습니다."
497,https://ottogi.co.kr/product/product_view.asp?page=50&hcode=&mcode=&stxt=&orderby=BEST&idx=457,"1. 태평양에서 잡아 올린 참치를 -20℃로 급속동결하여 신선함을 유지시켰습니다.2. 싱싱한 참치와 마늘, 생강 등 김치 양념류가 잘 어우러져 있어 김치찌개를 끓이실 때 따로 맛을 낼 필요가 없는 제품입니다.3. 김치만 있으면 얼큰하고 구수하며 시원한 김치찌개를 간편하게 요리하실 수 있습니다."
498,https://ottogi.co.kr/product/product_view.asp?page=50&hcode=&mcode=&stxt=&orderby=BEST&idx=467,"1. 신선한 쇠고기를 푹 우려내어 각종 양념으로 맛을 낸 진하고 구수하며 기름기가 없는 맑은 쇠고기 국물입니다.2. 면 요리의 국믈을 낼 때, 이외에 국, 탕, 찌개 등의 국물요리에 육수로 사용하면 간편하고 맛을 좋게 합니다."
499,https://ottogi.co.kr/product/product_view.asp?page=50&hcode=&mcode=&stxt=&orderby=BEST&idx=468,"1. 오뚜기 멸치장국은 8배 농축 제품으로 장국 1(45ml) : 물7(315ml) 비율로 희석하여 드십시오.2. 국/탕/찌개 요리에 멸치육수, 간장 대신 사용하면 좋습니다.3. 1인분 기준 한 큰술 사용하세요. "
500,https://ottogi.co.kr/product/product_view.asp?page=51&hcode=&mcode=&stxt=&orderby=BEST&idx=469,"1. 콩에서 짜낸 100 % 순식물성 식용유로 영양이 풍부하며, 인체에 필요한 필수지방산(리놀레산 50 %이상, 리놀렌산 5%이상)이 풍부합니다. 2. 또한 최신 정제 설비를 보유하고 있어 더욱 더 신선한 기름을 사용할 수 있습니다. 3. 각종 튀김이나 볶음, 부침 등의 가열요리에 적합합니다.  "
501,https://ottogi.co.kr/product/product_view.asp?page=51&hcode=&mcode=&stxt=&orderby=BEST&idx=471,지중해 인접지역의 잘익은 포도열매 속의 포도씨100%로 만든 고급 식용유입니다.맛이 담백하여 조리 시 재료의 맛과 향을 잘 살려주어 어느 요리에도 잘 어울리며 또한 불포화지방산이 85%이상 함유 되어 있습니다.
502,https://ottogi.co.kr/product/product_view.asp?page=51&hcode=&mcode=&stxt=&orderby=BEST&idx=472,1. 열대지방의 천연 향신료로 만들어 카레 본래의 맛과 향이 살아 있는 정통카레입니다.2. 최신기술의 과립형 분말로 물에 잘 녹아 조리하기 더욱 편리합니다.3. HACCP 인증
503,https://ottogi.co.kr/product/product_view.asp?page=51&hcode=&mcode=&stxt=&orderby=BEST&idx=473,1. 열대지방의 천연 향신료로 만들어 카레 본래의 맛과 향이 살아 있는 정통카레입니다.2. 최신기술의 과립형 분말로 물에 잘 녹아 조리하기 더욱 편리합니다.3. HACCP 인증
504,https://ottogi.co.kr/product/product_view.asp?page=51&hcode=&mcode=&stxt=&orderby=BEST&idx=479,1. 열대지방의 천연향신료에 사과와 벌꿀을 조화시키고 열대과일로 맛을 낸 부드러운 카레입니다. 2. 최신기술의 과립형 분말로 물에 잘 녹아 조리하기 더욱 편리합니다. 3. HACCP 인증
505,https://ottogi.co.kr/product/product_view.asp?page=51&hcode=&mcode=&stxt=&orderby=BEST&idx=480,1. 열대지방의 천연향신료에 사과와 벌꿀을 조화시키고 열대과일로 맛을 낸 부드러운 카레입니다. 2. 최신기술의 과립형 분말로 물에 잘 녹아 조리하기 더욱 편리합니다. 3. HACCP 인증
506,https://ottogi.co.kr/product/product_view.asp?page=51&hcode=&mcode=&stxt=&orderby=BEST&idx=324,"1. 가정에서 만드는 매실청과 동일한 함량의 매실을 사용하여 직접 담근 맛 그대로입니다. 2. 무침이나 볶음,조림등에 사용하면 요리에 맛과 향을 더하고, 고기를 재울때 사용하시면 잡내를 잡아줍니다. 3. 신선한 제철샐러드의 드레싱으로 사용하시거나 소화가 안되거나 더운 날 갈증시 물에 희석하여 음용하셔도 좋습니다. "
507,https://ottogi.co.kr/product/product_view.asp?page=51&hcode=&mcode=&stxt=&orderby=BEST&idx=325,"1. 돼지고기 갈비살에 매콤한 양념을 더해 만든 매운 갈비찜 입니다.2. 오랜시간 조리할 필요 없이 전자레인지에 1분 30초만 데우면 완성되며, 밥반찬이나 술안주에 모두 잘 어울립니다!"
508,https://ottogi.co.kr/product/product_view.asp?page=51&hcode=&mcode=&stxt=&orderby=BEST&idx=1920,"- 간편하게 끓는 물만 부어 2분이면 완성- 동결 건조로 맛과 향을 그대로 살려 집에서 직접 재료를 손질하여 만든 바로 그 맛 - 5가지 버섯을 듬뿍 담아, 시원하고 칼칼한 맛으로, 엄선된 재료로 정성을 다해 만들었습니다."
509,https://ottogi.co.kr/product/product_view.asp?page=51&hcode=&mcode=&stxt=&orderby=BEST&idx=1014,맑은 남해 미역으로 만들어 더 깊은 맛!
510,https://ottogi.co.kr/product/product_view.asp?page=52&hcode=&mcode=&stxt=&orderby=BEST&idx=1015,신선한 국산 무로 만들어 더 시원한 맛!
511,https://ottogi.co.kr/product/product_view.asp?page=52&hcode=&mcode=&stxt=&orderby=BEST&idx=336,지리산 지하 암반수로 만든 깨끗한 얼음의 체험!
512,https://ottogi.co.kr/product/product_view.asp?page=52&hcode=&mcode=&stxt=&orderby=BEST&idx=339,쫄깃하고 찰기있는 면에 사골국물과 감칠맛이 조화된 진하고 순한맛쫄깃하고 찰기있는 면발.사골국물과 감칠맛이 조화된 진하고 순한 국물맛.푸짐한 야채 건더기와 식감이 좋은 고기맛후레이크 첨가!
513,https://ottogi.co.kr/product/product_view.asp?page=52&hcode=&mcode=&stxt=&orderby=BEST&idx=340,"푸짐한 양에 합리적인 가격, 포크까지 들어 있어 놀러 갈 때도 라면밥 하나면 OK! 얼큰하고 시원한 짬뽕국물에 간편하고 푸짐하게 말아먹는 라면밥  "
514,https://ottogi.co.kr/product/product_view.asp?page=52&hcode=&mcode=&stxt=&orderby=BEST&idx=341,"푸짐한 양에 합리적인 가격, 포크까지 들어 있어 놀러 갈 때도 라면밥 하나면 OK! 얼큰하고 진한 쇠고기국물에 간편하고 푸짐하게 말아먹는 라면밥"
515,https://ottogi.co.kr/product/product_view.asp?page=52&hcode=&mcode=&stxt=&orderby=BEST&idx=343,1)오뚜기 바베큐소스 매운맛은 화끈한 불맛이 살아있는 매운 바베큐소스 입니다. 2)어떤 요리에나 화끈한 매운맛과 참숯향 가득한 불맛을 살리고 싶을때 간편하게 사용할 수 있습니다.3)오뚜기 바베큐소스 매운맛은 구수하고 진한 쇠고기와 닭 육수를 사용하여 소스의 맛과 풍미를 살렸습니다.
516,https://ottogi.co.kr/product/product_view.asp?page=52&hcode=&mcode=&stxt=&orderby=BEST&idx=344,1)오뚜기 바베큐소스는 향긋한 허브와 레드와인이 풍미를 살려주는 바베큐소스 입니다. 2)신선한 토마토와 사과가 요리의 맛을 더해줍니다.3)오뚜기 바베큐소스는 히코리 스모크향이 요리의 향을 풍부하게 해줍니다.
517,https://ottogi.co.kr/product/product_view.asp?page=52&hcode=&mcode=&stxt=&orderby=BEST&idx=347,오뚜기 옛날 납작 당면 넓고 쫄깃한 면발 
518,https://ottogi.co.kr/product/product_view.asp?page=52&hcode=&mcode=&stxt=&orderby=BEST&idx=348,- 쫄깃하고 탱탱한 3mm의 두꺼운 면발과 짜장소스로 중국집 짜장맛을 재현한 진짜장입니다.
519,https://ottogi.co.kr/product/product_view.asp?page=52&hcode=&mcode=&stxt=&orderby=BEST&idx=349,- 쫄깃하고 탱탱한 3mm의 두꺼운 면발과 짜장소스로 중국집 짜장맛을 재현한 진짜장입니다.
520,https://ottogi.co.kr/product/product_view.asp?page=53&hcode=&mcode=&stxt=&orderby=BEST&idx=351,속이 꽉 찬 통살새우~! 맛있는 새우 볶음밥 1) 오뚜기 맛있는 볶음밥을 더욱 간편하게 즐기세요. 2) 전자레인지(700w 기준) 3분 30초이면 조리로 간편하게 즐길 수 있습니다. 
521,https://ottogi.co.kr/product/product_view.asp?page=53&hcode=&mcode=&stxt=&orderby=BEST&idx=353,"풍부한 쇠고기와 계란~!   맛있는 쇠고기 볶음밥 1) 계란 듬뿍! 영양 듬뿍! 2) 오뚜기 맛있는 볶음밥은 40년 냉동 노하우를 가진 오뚜기냉동에서 직접 생산합니다.3) 1인분 기준 후라이팬 중불 3분, 전자레인지 4분(700W기준) 조리로      간편하게 즐기실 수 있습니다.4) 1인분씩 개별 포장되어 있어 조리 및 보관이 편리합니다5) 가마솥 직화방식과 개별급속냉동으로 볶음밥 고유의 맛을 살렸습니다"
522,https://ottogi.co.kr/product/product_view.asp?page=53&hcode=&mcode=&stxt=&orderby=BEST&idx=354,"은은한 불맛과 강렬한 매운맛의 조화~ 맛있는 불닭철판볶음밥 1) 계란 듬뿍! 영양 듬뿍!2) 오뚜기 맛있는 볶음밥은 40년 냉동 노하우를 가진 오뚜기냉동에서 직접 생산합니다.3) 1인분 기준 후라이팬 중불 3분, 전자레인지 4분(700W기준) 조리로      간편하게 즐기실 수 있습니다.4) 1인분씩 개별 포장되어 있어 조리 및 보관이 편리합니다5) 가마솥 직화방식과 개별급속냉동으로 볶음밥 고유의 맛을 살렸습니다"
523,https://ottogi.co.kr/product/product_view.asp?page=53&hcode=&mcode=&stxt=&orderby=BEST&idx=355,1) 맑고 투명하며 아카시아꽃 풍미가 풍부한 고급 벌꿀입니다. 2) 탄소동위원소비 -23.5‰(퍼밀) 이하로  '순도 높은 벌꿀' 입니다. 3) 농협에서 품질을 인정받은 제품입니다. 
524,https://ottogi.co.kr/product/product_view.asp?page=53&hcode=&mcode=&stxt=&orderby=BEST&idx=356,1)  탄소동위원소비 -23.5‰(퍼밀) 이하의 다양한 꽃의 풍미가 짙은  '순도 높은 벌꿀' 입니다. 2) 농협에서 품질을 인정받은 제품입니다. 
525,https://ottogi.co.kr/product/product_view.asp?page=53&hcode=&mcode=&stxt=&orderby=BEST&idx=2343,사골국물에 고소한 차돌양지를 더한 진하고 담백한 맛!
526,https://ottogi.co.kr/product/product_view.asp?page=53&hcode=&mcode=&stxt=&orderby=BEST&idx=363,"건더기를 듬뿍 넣은 정통 태국식 카레(묽은카레) ※ '3분 태국카레소스 그린'은 녹색고추, 레몬그라스, 갈랑갈 등 태국향신료로 만든 그린커리페이스트와 코코넛크림이 어우러진 건더기를 듬뿍 넣은 정통 태국카레소스입니다."
